well,split,typewell_profile_hash,rows,prefix_rows,suffix_rows,gr_valid_fraction,horizontal_sha256,typewell_sha256,horizontal_file,typewell_file
89969c7a,dev,5dd5db264b3b63b3865e1b01bbb427ba689210c24ab846e3d367fdffb20b55fb,6317,1370,4947,0.640810511318664,783cca6657dea68dea9c7d0f89a4e29b27b45fcfe819014c03b4d42962be5532,555f8a33681faa8015f6b6b8904812a1c1e0f474d6a560c6602fefd82e03efac,89969c7a__horizontal_well.csv,89969c7a__typewell.csv
89f1085d,holdout,88afad4477dfdde28721024e0694fcaa87b630599c6b4642678b4c96f4ce3913,7497,1503,5994,0.6822729091636655,a3e7fc49d00652ac3467abdfe8623c7d1cf9704e428f531da53e524bd873d456,9862b36b68f33d47b66d67de89e1a2e8c5a233522ccdb3429f66491b34bfece7,89f1085d__horizontal_well.csv,89f1085d__typewell.csv
89f36adf,dev,4fda334dc83ec4af64a6021ccc157bac3a06065740e20a3fc29cda6672c18810,7041,1749,5292,0.4442550774037779,e4e65bb0f1acf5417d240da86510dfc77392d835b857c7305c6dc8c1fd3ec73c,cc5c9a91e0d8932fe28443e56aef91ccbefb547e85984de3478dd9ac24cbe203,89f36adf__horizontal_well.csv,89f36adf__typewell.csv
89fdb2f2,dev,d0d72f464bfb2b48241fe49574e6e3839e3844ad2e9cd175f1e44ea4eea3e70a,3570,1539,2031,0.5579831932773109,de3e38d418fb744838de90446045b1317541b4251fe163ca087d3b7e901d0515,7ade7782c9c95d7c838a7faa37af6e1ed47754dfa642d7255718f802f9855af3,89fdb2f2__horizontal_well.csv,89fdb2f2__typewell.csv
8a3da6d1,dev,229c8f193e198c36aae74c641438ff1f416bb6e0c9a0bf19b0bc537e9b224d36,6334,1741,4593,0.5936217240290496,25d413af3a3e928fdac36c09e2a151768e73847f3ee03b4c276bfe399ec509db,a05ace833f13206928628e5b3a30e6643a63e9ef91191ca6a01009a873474dd4,8a3da6d1__horizontal_well.csv,8a3da6d1__typewell.csv
8a89da23,dev,3e3c87fb0c9b4688c7646e2ef9e8c07d4fb96aa054846a45735957bb0cf10be8,5575,1640,3935,0.8496860986547086,3b670d140eae6f611b795444aca69f90bbc603d3148e61cd94f24fee99d62b1f,c06b0cce59c7dca3ca32cfe6b98dbacf33dd10aaa867a139a0292f1cf439e794,8a89da23__horizontal_well.csv,8a89da23__typewell.csv
8a9c8932,holdout,4440cd3eacb46fe48eca1a82a4b4753603abd1e334bfe564ed283156ea238843,6344,1681,4663,0.9555485498108449,3280ee26a69cff60ee0e84e27d6f038775a7674bb278e7bbe4c4996c3c70e46e,0e6d1d280ba6a9f924641dbbd8227ed6a17169e4bab2d2136b2c7d0853b93a6f,8a9c8932__horizontal_well.csv,8a9c8932__typewell.csv
8ac2f237,dev,4326340358eff02a50b844e28b4bacb4ff6d07f577487f65da41a3a1287b64c3,6775,1456,5319,0.9546863468634686,cea1dda67665df171f37a46f0855b97c236d5e9b6bff4127259b5ab95067d70f,32d8083f7c4e04d34dddf4dc6c6ac1382e69241c18f63b28834ef28ce5139ded,8ac2f237__horizontal_well.csv,8ac2f237__typewell.csv
8b12bab6,dev,0fec821b2c7fe722bd73d15fac4c886c9d8b5ecba843c8c36ef995e634cf2fbf,6980,1746,5234,0.4492836676217765,aa77f98940285a387dc99722b94a017c7b7400b54dfe4b1414d097a3c3fe94dd,c4d34304e92684fed8adafb77e6ba977a46fe8aeb7b09880cacd794012677832,8b12bab6__horizontal_well.csv,8b12bab6__typewell.csv
8b5be31b,dev,29ea099b3a40dfa3a425d33e77b5cc84754e097d0152679bb15feeb23b973e7d,7439,1767,5672,0.43056862481516334,6db09cd592f3652c073cc0c3d96929ebabc1888b018f3358941e588c72acd205,96ae2f816f4db887f13db9b0218783eee7fc60b7ac4a062fb2f934703ffd7d6a,8b5be31b__horizontal_well.csv,8b5be31b__typewell.csv
8b95d6d1,dev,78ce54089f11c0bf57f09a1665923f45572229f5ef37733f6f54c41c62e2140e,2783,1052,1731,0.5975565936040245,212ee1c915040e4136ffae60ae55365924a13072ee1fb8fc9e25feadd9343d1b,50046792c4f9051e3c3b6f9c04fa38beeb3ef6d730b77dac7d2cd33f42304c12,8b95d6d1__horizontal_well.csv,8b95d6d1__typewell.csv
8b9d8326,dev,5786f708713875a31ed30c3f4ebf0e8719e8f0ef2d1671af3788c51af0901586,7832,1669,6163,0.3933861082737487,4574b14c12a59b517aecb8dd22c9a35c519f71409e6ea9b33f3f4e0eab77d4fa,ee5d488e624f7e937bbb713f4f38c5ab77a51dda3523951b3e0f7811cf952bb6,8b9d8326__horizontal_well.csv,8b9d8326__typewell.csv
8bb9c1e6,holdout,bab231c063e9e45695a2e623b34d94fefb4971045eb85a69156c6ba277d24515,6382,1836,4546,0.8821685991852084,925eda3b12d94eee3a66f23943ee792b57a6093a456060086d6e657ca9fcd6b7,d2ceafd4d22d964ebc2dc00747363c7143b5ba4bda8ff8a76b9dd86418acf176,8bb9c1e6__horizontal_well.csv,8bb9c1e6__typewell.csv
8bda1a11,dev,d739cc9d48bcb00383c605819fb844d1ff20c433af6d5aa047a89be278509bed,7438,1457,5981,0.47257327238504976,50d92b00e4977ca35dabf9fcb8cf61c20737161e9900c692921e07fbcc0f31c8,b6c017ceeb66efecac7b8268821f8d2d58a74a49e0142f007b71823a433a505f,8bda1a11__horizontal_well.csv,8bda1a11__typewell.csv
8bfa881d,holdout,51c067ef648d3a0dc2726536acfccea33919e37260d87cbe3d02f63724db0735,5843,1754,4089,0.5779565291802157,4c77a149bf9ae2fa2f2273ccd365dec6ea3eccc193d4fc91c55765ad59db0a4d,285257b9db961eb7cac336aabf3161d9e96c2778611b056bc24f63fc56b00342,8bfa881d__horizontal_well.csv,8bfa881d__typewell.csv
8c167025,holdout,f3b413b199ad12af9ceb4e01fdd8edf62c1df66a661703ec4f7747f8db321e4b,7113,1745,5368,0.8671446646984394,d61b9bcbf9171542fd45b1c1f004af769895cc738633602f28980b0610dc1fcc,cf59cfa44b6f3186c1bc9e15e29c6d8f9b79f1144e62d1a7a3f19eb3cef0ac32,8c167025__horizontal_well.csv,8c167025__typewell.csv
8c8348e8,holdout,959df0f712d499eda4ddf8a69f97c2aa82b4d280895cf5cd1a6daceba381635f,5581,1693,3888,0.7358896255151407,e927f60f7cd52bc9a970ff1684d430ec18f50f6582e0d702f7065e06025c6857,3137b53d845d095f928619d7a47cb68fe76bd6ffc8578d4bfa2b433bb1fb0b65,8c8348e8__horizontal_well.csv,8c8348e8__typewell.csv
8cc21f01,dev,b47188bae643502fbb9f205dd4654f0780b4fc2d5aa8df19d48befaea1e3facb,5806,1762,4044,0.6787805718222528,8dc9e55d49bb5cd3f0a232a16f1318a1776df95eb994aa2282c856a9345318b0,398f527daf95ad972440bac02ba0237be0d4ff9cf5ec3d313257776550bd9cb2,8cc21f01__horizontal_well.csv,8cc21f01__typewell.csv
8cc800b3,holdout,d06aa132d53bd121d546c29dc0a11dd78988757af7bc3d0e7b95b56bbb309dbe,8091,1515,6576,0.9584723767148684,7a5de7160aec03533c63e724e3571c98beb6fe879f70cad5ff90a7ac9be62287,fd6feabd043c275e0302dfce84bdc83257bde226fee7d541c9cf68a79421e6aa,8cc800b3__horizontal_well.csv,8cc800b3__typewell.csv
8d5d46d7,dev,7a0fb475705846f8a404666b698ef2ee0bf308a855cca2441efd65b7c253f4f8,7282,1527,5755,0.7578961823674815,fbaa34e98cac8eb98c025cbade4994605893a52572b13e98bd86effe1d8c5588,961cc54a154f90b96fdecb12c1b6369cfc9789764eb431d4ed1386164ffe38ea,8d5d46d7__horizontal_well.csv,8d5d46d7__typewell.csv
8d92cb49,holdout,a65ca9b85cad2e079c0b7d59cb45b625bc388db86f99d6b9ea3b803f8a1d3061,4839,1250,3589,0.8040917544947304,6d657460502358e8a33b3e3d3116e359bc5a150415e84eeff4b7699ba822c9df,aac8ad7ff59987a2d9b374bc7ea863e22f3148870f958aee929a73a7a57af461,8d92cb49__horizontal_well.csv,8d92cb49__typewell.csv
8f201368,dev,65f98f51e14997253e66b5c983449f4b597d9bf2c89284166118b8f150019d2c,8151,1802,6349,0.5140473561526193,8e803cdfc9648d2a59f7be1f27efb00bfa1fa33500ec4fe24ce86445c2efef04,70b49f42186288e085df67fd9533ba6935c589753636554506624db778e1f0ed,8f201368__horizontal_well.csv,8f201368__typewell.csv
90386ee4,holdout,60f0eed1d6ac8545138648488bd07767dafd3ea31caa2fbdd11af87d3ae06f05,5304,1464,3840,0.5544871794871795,1336c2500f2619370f89ad5d3944a3a751bf71f1f6ab8026b7c5a0242fb274c1,c81d3b3500c5cf887dea5c1d4feeaf2576108d974568f4f690c007a97f8018b1,90386ee4__horizontal_well.csv,90386ee4__typewell.csv
91abc4c7,holdout,ed2a3588e70553bf39baf22e515809acc61ee93df4576aa0033e8d00af5116d8,7787,1939,5848,0.4323873121869783,61484c0779feaafafd71a9d26d18c51218672f20acdf76aaf2ba275438043403,da2631ee09668735dec84a8b86c6b627b38bad5165b194e181aefa21a8a0e1ae,91abc4c7__horizontal_well.csv,91abc4c7__typewell.csv
91b301ce,dev,e384ba9337dc2e882a4a8137a9a7fb7700b5111a9a5942532f83344ec7f648f9,8512,1942,6570,0.8600798872180451,deb7a3521d6307ef132b683ace4c0efe3c7e5f058660d4f7c2a88816ae4d1ef3,7101de02b3c763a4a32670717f028bff51d04bedc6829fcd70ee8a34c010521d,91b301ce__horizontal_well.csv,91b301ce__typewell.csv
91db7070,holdout,b4038f88443a76c41318edbe94e62c4071d26fc67da2aace6fbdc276c011aa11,5646,1573,4073,0.7052780729720156,8f19342ba95f6fc0df6d9ce96ad3c0c4c50a823cf88c91cce27bd85929329c96,22b9eff6dafe037d4c58021349a321e748e81a2686bf12735b3ef0a5f4f2f672,91db7070__horizontal_well.csv,91db7070__typewell.csv
925a7cd1,dev,8c814bb6bee2ff235b4f18de0604cebff503c543b354a2732a7cf446c1916bdd,6501,1984,4517,0.8398707891093677,84c70ea9a377cd73c306b49b0fa06e4cef6bcc0bd03af62264ba9bbb80c5cbe0,e89fc3bd4cceedfba1d4d5f151f88b6d8106bbfb6a1e2f9429fca273c9dcdfb1,925a7cd1__horizontal_well.csv,925a7cd1__typewell.csv
9283ae69,dev,9387ca0fd73786e2172c512af7125ed48aba9df2472471dbfc560af48fa41905,5118,1747,3371,0.6486908948808128,95fe719ed7f9dbf0a273421cfde647eda7c3e8eb07dc92c8383f1269430623ca,aa024e94fe4f02ffabd99a14e485a0eb9dd14287626888155e56ba7ca905ad48,9283ae69__horizontal_well.csv,9283ae69__typewell.csv
9298ad5b,holdout,bd20c1e6353eb75dc80e4f07f9cf3a35a52e53fc9b468f3715a83b155a2869ba,5807,1843,3964,0.5467539176855519,3cc23fa377ba1ffa75c5f284184ff6d3e7f641b21847f87079fa43a6867724eb,d97e087f3a432793f18fc9664fedb03479b368d1ea5e1da62aafcfc15ed3a4b2,9298ad5b__horizontal_well.csv,9298ad5b__typewell.csv
9314ff13,dev,9ab9e19e99b3b5e09f10270d8882ecaccfd95190709280e8b082530c04989c00,4494,1746,2748,0.9601691143747219,5a3c90ffda70b12182d8ada867dde323fc9d776d25847a4629eeffffcbafb464,4abcd9932bf1936034933aa3c4d3f357f9ac66ace4a07f939bd86b4f34ff660c,9314ff13__horizontal_well.csv,9314ff13__typewell.csv
93209a3d,dev,0c49895b3ad4ffae854469c51abcc33636969d653dff81940a65d65126c01ad6,6300,1603,4697,0.4653968253968254,ce703de6bc738ff2f989a82bedb46bceb33049e2b1e8f9ae8e902ec27e5e87b2,d4576b85f0673c4c4e42270b9e28bf9dd1608c153320f933bade38497dd403a2,93209a3d__horizontal_well.csv,93209a3d__typewell.csv
939d9c34,dev,fec0ab621a59df1cef9428d91717385818347a992aca6348f9d883a908fde6af,6627,1526,5101,0.5750716764750264,70cf921543a4735d89fe5d4daabe237748ef1c76731ce274237a56d4e526beb6,4ade494ba4d044245841cd228c66a050afcfd57ac8a0a742c3b7a2cd09ac86b0,939d9c34__horizontal_well.csv,939d9c34__typewell.csv
93f5d2e6,dev,c3d0969d6efc8760accab8848041e22f3b5415da885be09683412513e0e8c71c,5171,1480,3691,0.7050860568555405,a002faf3db24833d9a24e3c5ae2d701104157d0b66fe356a44acd230cf3fe234,2bcb91879d4b35f6f337b208a89bf9dea33cc868e103a5d9006f9da2841350e7,93f5d2e6__horizontal_well.csv,93f5d2e6__typewell.csv
940a48d9,dev,e0a8013073f9caf841373835341ae6c7b9aa1fd696eebee3e7eebbdd131bbee6,5627,1664,3963,0.8142882530655767,d290f2dc48591ede17c82e10bce49aad7cc734070b04be7eb7e5a38ec61b3be9,76cd9678a3d8b94a5e5894539cd5054a602eadb7a407fda5930c0126e5eac9ea,940a48d9__horizontal_well.csv,940a48d9__typewell.csv
940e709a,holdout,f9def5e6aab2c39cdd3334d9264bace61582cf71b9e9fa388c4e3053394d7d3f,4989,1641,3348,0.6566446181599519,fb4912fd684b6f75e40122546b7d55684986a427dfa21ea8ac20d05cf10c8d21,e5ff730e2f1aaa9baaffd3ee46c28dc3cc026f97a43939bd14045a939fc69ef3,940e709a__horizontal_well.csv,940e709a__typewell.csv
9426ec1e,holdout,b0dea09ba32af39bb796f4b2c7f07660939fe7fddfe02791a53f66804260b6b7,3923,1391,2532,0.8636247769564109,6ed4833f94e225d508ab357bec4f1bc78680b89d929e3273a9b4565d02dd8996,759e9d6e919e174bb5244c756f2d812717aec69674a788413379d1758184e105,9426ec1e__horizontal_well.csv,9426ec1e__typewell.csv
94467f50,holdout,4c1c9ab7b490e847e8889086ba1631438298b60f547ca75aacdd3a3d529dc650,5116,2081,3035,0.7455043002345583,d2120a052a136d3340ecf34187c602d14a4b327cd5178ee8ef63e7c3df17603a,5ba5f7e455b4a04d68f9c37d72c82905779a39a42a99ec07d8637bd486d701c1,94467f50__horizontal_well.csv,94467f50__typewell.csv
944f36b9,holdout,1ffdf6ee773add00e0d8f988fa2cbae091a244632f1289cb1940693431c6e714,6035,1405,4630,0.8424192212096107,1be4a1e9a93aee4bfef02bd22a477d47fabb41f62aae5ced9d247848f8b5125f,69aca0b4242cdbff17b4a22a5e479a7bbd6a7848b8e82e19e2b98a3b36bf9587,944f36b9__horizontal_well.csv,944f36b9__typewell.csv
94d813a4,holdout,973720f0ce7b93e4ca13beaf2daebe00d1172aa1dcf6639f6145a4e3922e20d4,6591,1744,4847,0.7338795326961007,5b54fd8ba080cd1186a54fd2f55c60c14ac5c7b4b9b68286027de987e7715db9,b6dadabf025ad3ffb38c4ea72036aa097625d598e15e3871694507e7adc1d545,94d813a4__horizontal_well.csv,94d813a4__typewell.csv
95b559e7,dev,fb64fa9f182f6a42d8a3542ddb6ccb419828696ba188e479a1657660a3eeadd7,4638,1751,2887,0.7701595515308323,09331a9b995f905e79b15d7c2a956361fa1d811c3f1f19b488d585c88ebc06de,5a85d08ae58d072808139bd8cc28d59f25c77d7314343029f307110490c005bb,95b559e7__horizontal_well.csv,95b559e7__typewell.csv
95c8427f,holdout,f39e247ff187314c2ca82d63711da1b3a148eb75802c5675e4027cb9658152dd,8051,1716,6335,0.8146814060365172,d61d1d94a3c9f759807c42771978e3d33f170626d8fa6fad4ff721b800e5c615,eb72d38ae4878f5904440af609021c7e49d7106f235c79f1dd221052a8778463,95c8427f__horizontal_well.csv,95c8427f__typewell.csv
96936c22,dev,944631a73e6c50387ccb5fb04456782592bf59ee3212245337488bf820878731,4997,1651,3346,0.8262957774664799,b858fd04a99db89091a540fb2abd41f98be61b630b203914c2fcdad45d5c6149,6ab294042cc94c7b50d674a8ef654fd3deb5a099f0570911a7050321a74081ba,96936c22__horizontal_well.csv,96936c22__typewell.csv
96ae5806,dev,eccf09e90835e79a1fdc9aec99e617ad4188505d485139ad7fb1a0ebbf8f0de2,11527,1688,9839,0.44781816604493796,b1d990731ca54e8b980245cde72519a818e93cba7aeab923cea567badefc8fbf,c18bf0de4838a6bbd3161679c0ecc89a3e925a820eb2378d8c2640d0c6b8209d,96ae5806__horizontal_well.csv,96ae5806__typewell.csv
96b7eea1,holdout,aacf3cadf4363127dcbca1b3f029942c090d7870dc3391e8d556a118d7cb7d10,6078,1746,4332,0.6238894373149062,aa741535003c3b4deff412d95f1252e1e9fc005b65ee0b6d089a8bb9a9f951a7,144899c11464ebafb6e93b27ff72445879c444808161b3fd64340518e5a282ee,96b7eea1__horizontal_well.csv,96b7eea1__typewell.csv
9719aa04,dev,53fdc8dfc11f9ae22ae9eae3e568e1a5c7cf98b2ed0b959c7981e33885b7e5ac,6665,1794,4871,0.959039759939985,fb6739b58536591f6ee571a12afddd6ba3f2e53198e772282e2e1fd9dfc08a22,d3d6d0f2a6893d62e060b92b3a76308bb0287a4204843b48f4972ea619c3fbd3,9719aa04__horizontal_well.csv,9719aa04__typewell.csv
974802e7,dev,cc360031d535fee5aa3e49f9e3290721b048862e35616ddc7bbf0a81b0f3a5a9,7537,1694,5843,0.4363805227544116,9a488cfba1882c11c14b6d11e482401783788242493a04c8815a04b66b6524ab,d321a3408540118a867f036e53c1cf995367d228bf09ee93ad1f6c7aa0be3b59,974802e7__horizontal_well.csv,974802e7__typewell.csv
97cd5bf9,dev,00515fd5f60fd84258cc5851b11607221501a58a5f55a9ef54ed8b0129a5e54f,5099,1650,3449,0.393998823298686,b8e14b35fe0bdb3dbd1c659a08ac8d58c1079e6b9f93cb1c9465ed145693011b,526f811e4f1e0e26566ad115df7bb47ec3288e15766b53e7abe5fb0465f6176b,97cd5bf9__horizontal_well.csv,97cd5bf9__typewell.csv
98177ced,dev,b403525330edce19d58d74c17f4ac595a722c597a5dfde4523a41602cb32a71b,6789,2017,4772,0.958904109589041,6200f21ea7b7f68f8ba3d0053d71533bfaa83b190f29360c00f73f53a610bb47,2689371699d4ee32bf9b3373d7a00780cba7228235537a5a20c98fea3b760490,98177ced__horizontal_well.csv,98177ced__typewell.csv
9896fc0b,dev,ff0c807148b00cab4207a4d19c0adb7163615bf0c6536f53d594a17f52ec9fdf,5109,1514,3595,0.6212566059894304,d0868f72e57c64fe79785b4a4af2564aa4e2e8db84821f3a007bde511ad95b37,25466375a5b7c8686c2acc7cfb0b52d3fe1d81d8f66ee746182cd88c64b372ea,9896fc0b__horizontal_well.csv,9896fc0b__typewell.csv
98bc6f66,dev,c7f05862e4afe292b0b72ba2ccd759b6fe21fad15b0bd4fb15df4c7114a06d8e,7720,1657,6063,0.5772020725388601,f68ac5be494984b73c521dd7159fe530fd39042713ae44fa5fcb46d75e181add,44b9604bfe9bc74e8153fa9be6d1b27d73f3989ee3961918ef64e607f2046313,98bc6f66__horizontal_well.csv,98bc6f66__typewell.csv
992c99e8,holdout,9a5cb117ba2fb13e20ccd3e20b9c3be68d871ad9bbc57e8e8325c17cbd70c27f,6740,1836,4904,0.6502967359050446,060d78e5f3534995fe294b8ebf65b85834e361b9799c1e674ae3941d3113d430,1b0bf570e8483a10ecba62969fa2be03746cc959ace51771bd24ab82ce3f06ab,992c99e8__horizontal_well.csv,992c99e8__typewell.csv
992ce078,dev,0cb637ad979ceb19cbbbbad2abfa2b2829b1f15ba07529ef9b846ad7be1900cd,4661,1782,2879,0.9588071229349925,ff49a539c225f972a1b05cf8bac74a47d27d03c0addb40269160f92d98540815,0fbecaa6c3a20a6c0ed9450467f36919976ba3cfb5e46544944fa2c2e0506a5e,992ce078__horizontal_well.csv,992ce078__typewell.csv
99529c45,holdout,0f072b090daae1c69a5b681ea651254ef386601581c509525f7ce3ce1936496f,7591,1751,5840,0.46318008167566854,5e5952e4bffdd5ef077581e136b867ffb45f3c06f5fdc7a021d5c1a66daa60f1,51a5d4938ab1b2c330c7d81aea5c286ea52ac0810b3a091229836d1733a68fca,99529c45__horizontal_well.csv,99529c45__typewell.csv
995ff498,dev,7974b49a291ea95365c2d7678004680d49404e31bdd3fd539c8af6e329abd558,6127,1601,4526,0.4765790762200098,4edab5a85dabdebc56eca9d49bfb9d85eda67ceadd6bea2cb42a9e5a80a5f9f2,3ef8660deaa030ac4e73be0ab8c3718b50ff284bf801f8b0f37e8121f3f47880,995ff498__horizontal_well.csv,995ff498__typewell.csv
999daf80,dev,5e8645c5100987bd3728e4dd831bde151e61b7a12d2db7d025a6939e62b29599,5439,1875,3564,0.9168964883250598,b2c717c3d39f537edaa8333ed5b9af4251ef61f1bc306483116f921772389868,22de17ef2ce1deee055e045e0a6d7f90ec4a7b3660f39ab965100c73c0492d61,999daf80__horizontal_well.csv,999daf80__typewell.csv
9a6b0392,dev,470a96ef6b1238f0cfcccfcc1bec562d5fe76daa2a58214302ffbbb995b53980,5802,1547,4255,0.516546018614271,80d4a73a0e28a9ea629f294455b29196675a03d95a0b7f6d05cb386d11fbf6f3,274fe1617758627d644e7d065de8d252094f7fdf4302d2dc9b49723cf799eb0e,9a6b0392__horizontal_well.csv,9a6b0392__typewell.csv
9a8ae0d6,holdout,4501b84f0eb414db0baf3d098b4cdae16dbedda7b77136baaeb477c8bdb85d9e,7835,1541,6294,0.5027440970006382,70aac842f5aba6c7797d5ae14dac9138b4f7deb1162fd0d740ac8480b2774790,3c05937953037ef2e32b5b5f606b671c820bb5728614e5a1400d8e09fd2474b3,9a8ae0d6__horizontal_well.csv,9a8ae0d6__typewell.csv
9a95e33f,holdout,f52f1fb43dfd56e3284aea4bc9bbdea7db4127f1886afd2d25c8048add2b26c0,8156,1709,6447,0.866233447768514,3d7ca311735548376cc7121f6d473464335ce9da523e7d289743add50f0ca618,2085d3ce9b8e7acff457d959933498436d26d3f1c32d250dbf627ed3243ebd4d,9a95e33f__horizontal_well.csv,9a95e33f__typewell.csv
9ab94eeb,holdout,687d5b36f791355129faa5ad42bf8d3fa12c1dac439b430b6c503f6638053e6c,6372,1930,4442,0.4952919020715631,68f69a6de1cb1fa834c284f79e2b8371f0b675ba63388e35034dbfd120bf8980,62e2d427d6a9ff27290e71d05717c3cfc7fcb7576b9e54ef0633fc31ef0a39c8,9ab94eeb__horizontal_well.csv,9ab94eeb__typewell.csv
9ad5410a,dev,41291ca35d8a51fdd8c57df92e076e541fa38078e281d34c8edbae90dfb6cdc2,5749,1544,4205,0.9194642546529831,8d6aabafd9439b3bf0fcac78a3a1414a71ce8b1d4fb945afa4a98f366414b6f7,fa2e6b56cc10c793e51b058d7677dc0731f72742f54acff616c5197001ad695f,9ad5410a__horizontal_well.csv,9ad5410a__typewell.csv
9ae248be,dev,ad86d65d99486377bc7fa3a3f1f896bde69cb553f8d34a2c3ed2b47bdbde2d1b,6655,1384,5271,0.7015777610818933,44ff5ef0f58466378a18a69c51c4505aac48c49c3f415c9f238af140e13d2d72,af21f9ccc83abd9ffcf09a1916c17d36b1853a890debffdbea27b703dc5ebfcf,9ae248be__horizontal_well.csv,9ae248be__typewell.csv
9af1ffd0,dev,dcac2ac3be5ac38bc34b51b56ffedea89b258690f59145023301b860680be3c6,5454,1929,3525,0.9378437843784379,9cd4d0aec5037a29e06a8829e82e520a94bae8c2b58cbb95419769cfb8d0f8a7,07baea7e2749a56ddb265d20ea3666ef9664ffd1f5d76971c0fe20ecdb861e43,9af1ffd0__horizontal_well.csv,9af1ffd0__typewell.csv
9b5b61c1,holdout,25b88a41babe644af84cca28db162d144200b69825cf975dc506cc32a4bfba8f,7215,1683,5532,0.8885654885654886,18bf7b8a16f76c283950d583cba2e29d012afbe65735b191ce2a330443541e8d,04b085dd663368f3bf8a77b6529ac2b3a80e787b7af81cc11b44f8aa2d314088,9b5b61c1__horizontal_well.csv,9b5b61c1__typewell.csv
9b9e3b49,dev,c2e9bed713b61b3f9659e99d94e6baea6e0a3335cc14a6a1a9cbfd17dff6483b,6875,1757,5118,0.47301818181818184,37f505a6f632faaf1c97d3713e8d6489bd4900747a386801c522c9fe2ca8c559,3297947b880e2a91068e27be4dba98ecaa68551f93be5b6c0fb1fc713b08c6ba,9b9e3b49__horizontal_well.csv,9b9e3b49__typewell.csv
9bd2bba3,dev,83a81c26fe17d9f2fa32843020527727b76f2263e548278bb2410358e37d1d68,9092,1653,7439,0.9621645402551694,5fbd3762ec4f047e80a31100b28663eddd8605fb36d3d50b55efb80a91db1f15,e8d2d305a57fc6c9be5e90d68cbe2bc793599fee480cbf6fbda7edb8a780cb53,9bd2bba3__horizontal_well.csv,9bd2bba3__typewell.csv
9c211c53,dev,03f9a88959c3484c99bd67a293240356ad39bfad076ecc94a127f861f502ea5d,8842,1577,7265,0.5223931237276634,43c429690383670f6fb4d955741c0cd8468efacec9b900fb9c665cb89d7376ac,d467d954b18304cc3a369ca459b00eb063a116b1b5a5491822639b7aff981b37,9c211c53__horizontal_well.csv,9c211c53__typewell.csv
9c350a6a,holdout,30dc974a5c995269250c4b166b99b1c20e4965c38bd69fa9705eb783b902daf6,7794,1742,6052,0.5687708493713113,1cd666708fbf78850f7b750fe6f31c9b42f8dc3856c28edae033cf8cfafdc1e1,228e59d2d23d809094c2be34348acc5cd9e8892ab5c51eb092190c7f4265e37d,9c350a6a__horizontal_well.csv,9c350a6a__typewell.csv
9c8375f7,holdout,ac29b9892004bce8124aa917a5f4edf33015dbbc3ac501d6fe88f6b03bc5dfd1,5432,1758,3674,0.7444771723122239,e2408d77d8b449035d827dc8741722b5571ecaffab222f00526cbb8fa3c98135,4584b53c05c25790cfc530b0fabfbcfef83a6bd331cb78bbb00cc0af0a6b7643,9c8375f7__horizontal_well.csv,9c8375f7__typewell.csv
9d072e4c,dev,c18a201ff96d4034c377a6c3c57b0db3780a09ff73c2c7336333d5ca8f3b18e9,6798,1691,5107,0.8595175051485731,e60b05ac6080310fc7cb122044c8a78320eb90a49ad50f05ac48b09c2f21d18a,aea5d5da08f13abdcf1e1048d264a8a21bef6b2f6b6be1ad18227ad82221aed8,9d072e4c__horizontal_well.csv,9d072e4c__typewell.csv
9d3ec64c,dev,b6c996e432d69f5b45c70b7805bed23e60119468c0db58d4d698433dc227b9f4,4937,1457,3480,0.8156775369657687,9110e1cb3625b26ed8b30a6f686c2a86a00799b42073997634d3e8b8b3e0930b,2cbf4b72eec9ff3becca8297b6c9b044e58152b53448c2788b44e1a8712b35be,9d3ec64c__horizontal_well.csv,9d3ec64c__typewell.csv
9d4272e3,dev,4850d68cc604a7f70f216e79a2a0aeea58399b34088777c0bb0c115c1d071fef,5771,1741,4030,0.48154565933113846,7b1d879f1b57e334a88d5a04ce1bdc16d236ef72148b21c261c395b1004d2906,1673ea9ebed76e623c5fefc08b3a389847c82e34278bece065148712f18dcf85,9d4272e3__horizontal_well.csv,9d4272e3__typewell.csv
9d5e14d4,holdout,2e891be6373cfd51cc427823ac15e778eeeb3ac0346f9d611b1ca2c8c5445f60,6565,1165,5400,0.47265803503427267,d42b017446082d46bd020e8fdc6b5af0c99e9f2fb96e01fd209aa130fdb3fc9b,15f0cde89e7613826bd1502082060ab8474b7f1bf538ca820bc24b6010499572,9d5e14d4__horizontal_well.csv,9d5e14d4__typewell.csv
9da441ba,dev,3808a2ee901c29724ee632bebf87715742f5d9fe2d803e267d503c136803a1af,7283,1500,5783,0.7877248386653851,8633a3d961e7c341481de75eacb010933601fddc9fc0fb16923a4eb86064674c,a0e75d045a950eacc442ff2baf58f37798a27bc13331092ec9af788ae8f7362a,9da441ba__horizontal_well.csv,9da441ba__typewell.csv
9dede370,dev,a929ad4f6cded95a04a205e53a71d194f3702d5e2b8f4cf97c97c8d698806be5,8057,1760,6297,0.629018245004344,0dc43804307daeb32711f239f6b80e01dab7bb7c44d2e39dce59efe84776cb74,fb043f90a9c3aa91b92db742cbe8f5fd45cfd08c6dfb08bdbc066582923f8c02,9dede370__horizontal_well.csv,9dede370__typewell.csv
